2936,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,-0.049841065,0.03984939,0.046652596,0.039332233,-0.08475495,-0.06737611,-0.018784959,0.07731952,-0.046470687,0.047335625,-0.045230474,-0.053093154,-0.000482904,0.061245773,-0.07518576,0.05670186,-0.035337403,-0.002265346,0.044908438,0.026709406,-0.042064182,-0.045287877,0.06854942,-0.012956317,-0.034864992,0.050245635,0.008344466,0.09366022,-0.049937144,0.013931703,0.055452,-0.05408307,-0.002145775,-0.042391058,0.051637165,0.08552355,0.042384338,0.06105316,0.0795466,0.062974,0.05832954,0.05833079,0.020582194,-0.008070106,0.003509669,0.03449719,-0.002563373,0.072604805,0.27455455,0.010762556,0.10079947,-0.3227045,0.1639562,0.27441922,0.2281366,-0.17231551,-0.24986784,0.2325708,-0.18101302,-0.33167174,0.18645394,0.17528467,0.14969555,-0.25845274
hsa-miR-6087,0.0736837,0.08388038,0.067872,0.008172553,-0.07755475,-0.02328298,-0.0373115,0.043880526,-0.062101148,0.054717977,0.0809643,0.024342958,0.07357349,-0.058162995,-0.06542389,0.046671413,-0.000928865,-0.050925408,-0.045126718,-0.025573518,-0.06578032,-0.09160687,0.0605964,0.021494906,-0.041280784,0.05711836,0.058986392,0.090945564,0.043115664,0.0183986,0.051722284,-0.088274166,-0.054187868,-0.025425464,0.030803991,0.06317707,0.008511826,-0.001256177,-0.0461011,-0.018040206,0.074322,0.05245014,0.014905965,-0.024262184,0.009351259,0.001685411,-0.05257817,-0.000948725,0.006953838,0.007633715,-0.036414616,0.019371644,-0.01434324,-0.036844842,0.019792136,0.022146499,0.038859166,-0.043193635,-0.019074753,-0.01566233,0.001763927,-0.013890477,0.002469095,-0.050040916
2026,-0.06331789,0.021104794,0.009543482,-0.000844584,-0.08992092,-0.0663808,-0.049604993,0.008902871,-0.048362445,0.052302297,-0.032364205,-0.009604706,0.055100266,0.024193678,-0.014212164,0.0827745,-0.084498376,0.055552088,-0.006661261,-0.004461151,0.005645623,-0.022804301,0.015351633,-0.06523505,-0.001363122,0.045967348,-0.011344841,0.020111863,-0.04301057,0.010996722,0.05912205,-0.070322916,0.046812516,-0.014369601,0.031602655,0.13951732,0.09252516,0.035735294,0.044295955,0.051394023,0.020861369,-0.017344546,-0.03431153,0.007858814,0.027378691,0.043508485,-0.022153312,-0.014757392,0.2770608,0.05384753,0.18333703,-0.3243225,0.23729421,0.23162635,0.23608384,-0.22996211,-0.24436386,0.23448245,-0.21052063,-0.25548482,0.18477307,0.13728878,0.10524788,-0.2527071
20,0.077033326,-0.081367016,-0.04814078,-0.06225163,-0.03590557,0.029861683,0.03139145,0.04743308,0.048243195,-0.048857916,0.058433402,0.052513458,-0.04487848,-0.03664932,-0.09241017,-0.086683184,0.06768548,-0.061612263,-0.058665972,0.07911837,0.057303175,0.090076335,0.07597529,-0.018265717,-0.005105553,-0.014320862,-0.09070379,0.048347387,-0.053203754,0.051259685,-0.012987326,0.026482033,-0.05356876,-0.00872135,0.016860051,-0.06529852,-0.022649223,0.052427422,0.031247454,0.068245135,0.01605069,-0.03118613,0.050348956,0.07402824,-0.001932671,-0.05416318,0.03294274,0.06285689,0.17860061,0.051996898,0.14761181,-0.16791812,0.047929525,0.18036805,0.12879197,-0.03489562,-0.057945956,0.16291888,-0.036516096,-0.071947955,0.011242981,0.052076466,-0.003350817,-0.12874667
hsa-miR-7-5p,0.08152888,-0.09422053,-0.07123332,-0.032523207,-0.01730586,0.070677534,0.008129257,0.08376801,0.061302677,-0.08540429,0.03841177,0.084986545,-0.034717463,-0.03898946,-0.066321515,-0.084519155,0.07007137,-0.044231214,-0.07478909,0.06375718,0.08613867,0.01996021,0.03718904,-0.00526425,-0.020154431,-0.06920366,-0.055538736,0.064086005,-0.052125484,0.018282957,-0.005195634,-0.031799685,-0.006760279,-0.03165242,0.054924287,-0.07851999,-0.07764411,0.034115843,0.025941852,0.049058903,0.08550857,-0.04541889,0.07641503,0.005399864,-0.03210792,-0.027291473,0.053647794,0.082978144,-0.014823933,0.02282381,-0.019151876,0.004607074,-0.015406508,0.017963897,-0.050996725,-0.003781828,-0.004447226,-0.005750286,-0.009599908,-0.019423142,0.024385538,0.039398387,-0.021951092,0.01566421
hsa-miR-328-5p,-0.07371818,0.03375131,-0.042696904,-0.03655304,0.044905312,0.011815063,-0.016368177,0.035284728,0.079462245,0.03510086,-0.05392576,-0.06149379,0.061794043,-0.012036705,0.025650173,0.055662353,0.07131431,0.05707702,-0.0316317,0.025032824,-0.046116762,0.061208908,0.006328712,0.054963328,0.050309636,0.051505417,0.044764806,-0.045703508,-0.08061156,0.059525296,0.046430632,-0.025009641,-0.10103922,-0.005786472,0.13123117,-0.06220609,0.11941114,0.097009756,-0.001411894,0.027061103,-0.020483343,-0.10739149,0.06499042,-0.03040235,-0.042104397,-0.070654735,0.07777258,0.05705146,-0.007753592,-0.044838756,-0.03349871,-0.031664576,0.007772942,-0.038295146,-0.005533799,0.016035227,-0.013142732,-0.017606687,-0.012090314,0.046224866,0.056879576,-0.037454914,-0.0173093,-0.000978222
906,-0.04145593,0.04458084,0.07849133,0.006977752,0.027377725,0.070218645,-0.00357968,0.021120055,0.042117067,0.07156613,0.08237759,0.07245341,0.005502073,-0.07816111,-0.029581621,0.02420391,0.006144891,0.039605238,-0.0640247,-0.08793258,-0.04542309,-0.07707865,0.026989028,0.0787647,0.011010948,0.009736621,0.025754705,0.07593069,-0.000671902,0.071086675,0.086769715,-0.019324724,-0.018344149,-0.001635065,-0.006888839,0.07677841,-0.04204907,0.012718131,-0.030727018,-0.082202055,0.014450717,0.06765221,0.027977932,0.023225136,-0.015176388,-0.05234239,-0.07377111,-0.04437745,0.26575798,-0.017207243,0.23195618,-0.3343548,0.28032115,0.26334873,0.356012,-0.17526108,-0.20406471,0.25940123,-0.08022661,-0.252133,0.14763843,0.23750699,0.17794244,-0.2027046
hsa-miR-3689b-3p,-0.08264648,0.012706922,0.024276435,0.041543532,0.02646036,0.032683544,-0.024655316,-0.04303687,0.053371377,0.045600187,-0.025147358,0.06332339,0.07471003,-0.023629226,-0.059583783,0.08574778,0.06700264,0.07700971,-0.035756607,-0.036675222,-0.011652383,-0.006809614,0.06042994,0.016796827,0.064731725,-0.05519054,0.002869757,0.080170594,-0.007561257,0.05985008,0.06836471,-0.034086056,-0.037832364,0.02733262,0.07941265,0.090148985,-0.052644182,-0.070730016,-0.012589113,-0.08419063,-0.00298445,0.005110898,-0.005049107,-0.005407356,-0.026166473,-0.051578708,-0.005946387,-0.051501542,-0.03414586,0.033157673,-0.044114806,0.028848711,0.005092915,-0.027005032,-0.041246075,-0.03223935,-0.03964694,0.035230845,-0.03769003,-0.005808274,-0.019594857,-0.017978352,-0.03878865,-0.010371801
907,0.012821039,0.033319835,0.06304796,0.047582097,0.001982526,0.048908737,-0.058234125,0.058562722,0.023554565,0.0617698,0.006174951,0.06251068,0.01749155,-0.02992598,-0.008069174,0.057148635,0.06676959,0.0055862,-0.013472966,-0.032194816,-0.021427259,-0.037613384,0.010671573,0.07116845,-0.058218814,-0.007453792,0.08783507,0.038752697,0.018470977,0.053061195,0.008539174,-0.07264003,-0.02537042,0.005904678,0.039012298,0.058725197,-0.03013811,-0.024965804,-0.00274569,-0.07526967,0.054723777,0.09244434,-0.04964208,0.004669499,-0.097743064,-0.011561819,-0.001215231,-0.04781876,0.25090855,-0.011633965,0.24551532,-0.29865617,0.25810346,0.24496812,0.2946024,-0.21394025,-0.20630108,0.26447958,-0.07344445,-0.307941,0.15061976,0.21129946,0.11118636,-0.18295394
908,-0.032367617,0.047776975,0.032681927,0.046259817,0.00621827,0.04898286,-0.04623042,0.053690154,-0.00552643,0.040377628,0.070419855,0.03198613,-0.026867842,-0.08087555,-0.015673079,0.068440504,0.05996093,-0.01624651,-0.08212821,-0.07850899,0.005885188,-0.033357084,0.040448017,0.023023807,-0.05870691,-0.015992703,0.04115639,0.054036763,-0.01134837,0.027913641,0.09047452,-0.054632835,-0.019384082,-0.036248453,0.044736378,0.12736082,-0.06249626,0.008260704,-0.021969043,-0.05404729,-0.009623612,0.048528247,-0.068324015,0.007641606,-0.085207395,-0.049806207,-0.05858712,0.007754496,0.28476372,-0.0995868,0.21733207,-0.2858064,0.2760943,0.26703483,0.33803692,-0.23071894,-0.27528808,0.28605568,-0.10313142,-0.32060543,0.13050954,0.2715932,0.0759112,-0.19711635
